source_sentence ,target_sentence
"VI. Resolver las cuestiones políticas que surjan entre los poderes de un Estado cuando alguno de ellos ocurra con ese fin al Senado, o cuando con motivo de dichas cuestiones se haya interrumpido el orden constitucional, mediando un conflicto de armas. En este caso el Senado dictará su resolución, sujetándose a la Constitución General de la República y a la del Estado.","VI. Katabíndajín ra a??ta ?tse? kjoa? la? na?xi?ndá ra ya? ki?tjokajin ni a??ta ?tse? jñà ra tjín la? nga?ñó nga batéxoma ra ya? ?tse? jngo Nangi, ko? ?kia? tsa ta ki kjoa? ni nga ko??sín tjín i?ka ra jñà ko??sín isatekjáya la? jè kjo?ixi? ra ko? kjoa?téxoma tjín ni, nga síjin masen jngo kjoa? ra ko? ki?cha? títjamítje?n. Ra a??ta ?tse? Jñá ra bitsa?jtín nga jo?óya ni kjoa? ?tse? nangi ná ?koa?á ?sín tsjá ?én la? kó?sín nga ki?indajín, nga jè katafì ni koni ?sín tsò Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi? ra jè be ijye ra ya? ?tse? Na?xi?ndá je ná ko? ra ya? ?tse? jngo Nangi."
La ley reglamentará el ejercicio de esta facultad y el de la anterior.,Jè kjoa?téxoma ?koa?á ?sín ko?chrje kjo?ixi? nga katasi?jncha ndi?yá kó?sín nga ko?ma a??ta ?tse? kjoa? ra?kìi? nga tjí?nde la? nga ko??sín ko?ma ko? jè ijye ?ndi?i ko?ka?mi la?.
"VII. Erigirse en Jurado de sentencia para conocer en juicio político de las faltas u omisiones que cometan los servidores públicos y que redunden en perjuicio de los intereses públicos fundamentales y de su buen despacho, en los términos del artículo 110 de esta Constitución.","VII. Ti? jñà ki?ncha ni ijo la? koni nga jñà ske? kó?ki kjo?hi?in bako? la? xi?ta? mé ni nga ma ske? ni kó?sín nga si?nda jín la? ra ta nga?tjì la? nga xá ?tse? na?xi?ndá ?ya a??ta ?tse? kjoa? ra koa?àtsji ko? tsa mé kjoa? ra mì ki si?ikinda? ijo la? jñà ra xá ?tse? na?xi?ndá ?ya ra ko??sín jcha? la? nga tsjá?chin la? a??ta ?tse? mé ra mejèn la? xi?ta? na?xi?ndá ra jñà tjíhijo ítjon kjòn ko? ya? ñánda? nga nda kjón i?nchitsjá ?én la?, koni ?sín nga tsò jè jtín ?tse? kjoa?téxoma ra ma ni jngo sindo? ko? te ?tse? Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi?."
"VIII. Designar a los Ministros de la Suprema Corte de Justicia de la Nación, de entre la terna que someta a su consideración el Presidente de la República, así como otorgar o negar su aprobación a las solicitudes de licencia o renuncia de los mismos, que le someta dicho funcionario;","VIII. Nga jñà ki?ncha Jñà ra Batéxoma la? Jñà ra ngi ta jñà ni nga tjítsa?jna ítjon la? a??ta ?tse? kjoa? ra kixi? tjín ta nga tíjngo nangi ra ya? satéxoma?té, nga ya? kayabitjo ni koni ?sín nga jàn ki?nchà koni ?sín nga sko?óson la? jè xi?ta?xá ítjòn ra batéxoma la? nangi ra satéxoma?ta ná, ko? ?koa? ti? ?sín ma tsjá ko? tsa mì ki tsjá ?én la? nga ndaá tjín a??ta ?tse ?kia? nga si?ikjaà?sen xa?jo?n nga si?íjé nde ko? tsa ?kia? jngó kjá tsjín xá ko?ti?mi la?, ra ko??sín machjeén nga ko??sín ko?ma jè ra xá ?tse? na?xi?ndá tjín la?;"
IX. Nombrar y remover al Jefe del Distrito Federal en los supuestos previstos en esta Constitución,IX. Nga ki?i?ta xá ko? ma si?ikjatjiya jè Xi?ta?xá ra tíjna ítjon la? Na?xi?ndá ra tíjna nga masen la? México koni ?sín nga kichoson la? ya? Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi?
"X. Autorizar mediante decreto aprobado por el voto de las dos terceras partes de los individuos presentes, los convenios amistosos que sobre sus respectivos límites celebren las entidades federativas;","X. ?Kia? nga ko? jngo kjo?ixi? ra ijye ko??sín nda tjín tsjá?nde nga ko??sín ski?ímítje?n tsja jè ra joya tsa ?kia? nga jan ya jñà xi?ta? ra tjíhijo masen kjòn ?kia?, ?kia? nga si?ndajín jngo kjoa? ra ta ki ni nga nda jo?ó na?xi?ndá ra ko??sín ?si?in koni ?sín tje?n bijchó chinchró la? jñà ra batéxoma la? nga?tsì nangi ra tjíjtín ra ya? chja? ni ra tíjna ítjon la?;"
"XI. Aprobar la Estrategia Nacional de Seguridad Pública en el plazo que disponga la ley. En caso de que el Senado no se pronuncie en dicho plazo, ésta se entenderá aprobada;","XI. Nga ko??sín ki?tso? nga ijyeé nda tjín a??ta ?tse? Kó?sín nga si?ko? nga mì tsa mè kjoa?skon kata?se la? ra a??ta ?tse? xi?ta? ta nga tíjngo ya? Nangi je ná koni jtín ni?chjin nga jè kjoa?téxoma tsjá. Tsa ?kia? ni nga Jñá ra bitsa?jtín nga jo?óya ni kjoa? ?tse? nangi ná mi ki tsjá ?én la? koni tjín ni?chjin tí?bi la?, ?koa?á ?sín ko?ma kinda? koni tsa ijye nda tjín;"
"XII. Nombrar a los comisionados del organismo garante que establece el artículo 6o. de esta Constitución, en los términos establecidos por la misma y las disposiciones previstas en la ley; y","XII. Nga ki?ncha xá jñà ra ?koa? xá ?tse? jè ra jngo tjín ra ma la? síkiña ra síkíjna tja?tsin jè jtín ?tse? kjoa?téxoma ra ma ni jon ?tse? Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi?, koni ?sín nga ijye ti? jè ni Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi? tíjna tja?tsin la? ko? jñà kjo?ixi? ra jè kjoa?téxoma ko??sín ti? ngi tsjá ni; ko?"
"XIII. Integrar la lista de candidatos a Fiscal General de la República; nombrar a dicho servidor público, y formular objeción a la remoción que del mismo haga el Ejecutivo Federal, de conformidad con el artículo 102, Apartado A, de esta Constitución, y","XIII. Ki?nchà í la? xi?ta? ra mejèn la? nga jñà ko?ma Jè ra tíjna ítjon nga Jè be tsje Nga bátsjiya ya? nga tíjngo nangi ra tjíjtín ra ya? satéxoma?té; ki?i?ta xá xi?ta? ra ko?ti?mi la? ra ?si?in xá ?tse? na?xi?ndá, ko? ki?inda mé ?én ra ko?chjeén ?kia? nga mì ki tjo?nde nga ma ?bié ?én ná nga ?kia? ma tjáixin ra ti? jè ko??si?in ni Jè ra be nga nga katitjasòn kjoa?téxoma nangi ra chja??nda xi?ta?, koni ?sín nga tíchja? jè ?én ra bitjo?ta ítjon, ya? jtín ?tse? kjoa?téxoma ra ma ni jngo sindo? ko? jò, ?tse? Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi?; ko?"
XIV. Las demás que la misma Constitución le atribuya.,XIV. Nga?tsì isa ra ti? jè ni Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi? ko??sín bíne.
"Artículo 77. Cada una de las Cámaras puede, sin intervención de la otra:","Jtín ?tse? kjoa?téxoma ra ma ni jan kan ko? chrjo?òn jò (77). Nga jngó jngó Ñánda? tjítsa?jna ra maxkóya, ?kia? nga mì tsa ya? ska?ájin jè ra ijngo, maá:"
I. Dictar resoluciones económicas relativas a su régimen interior.,I. Ko??sín ki?ine jñà kjoa? ra ijye ko??sín si?ndajín ra a??ta ?tse? to?n ra ya? bako??ta la? a??ta ?tse? kó?sín tjín kjoa?téxoma la? ra tjín la? ra jñà.
"II. Comunicarse en la Cámara colegisladora y con el Ejecutivo de la Unión, por medio de comisiones de su seno.","II. Nga ma ko?jo?óna?jmí ya? ñánda? tjítsa?jna ra maxkóya ?tse? ra síxáko? kjoa?téxoma ti??koa? ko? te Jè ra be nga katitjason kjoa?téxoma ra tjítsa?jtín, nga a??ta ?tse? jñà ra xá ?ya ra ya? tjítsa?jin la?."
III. Nombrar los empleados de su secretaría y hacer el reglamento interior de la misma.,III. Ki?ncha xá jñà ra ko?ma xi?ta? chi??nda la? ya? ñánda? nga tjíhijo ra be ra a??ta ?tse? xa?jo?n ko? ki?ìnda kjo?ixi? ra ki?nchandi?yá ra ta jñà ko?chjeèn la?.
"IV. Expedir convocatoria, dentro del término de 30 días a partir de que ocurra la vacante, para elecciones extraordinarias que deberán celebrarse dentro de los 90 días siguientes, con el fin de cubrir las vacantes de sus miembros a que se refiere el artículo 63 de esta Constitución, en el caso de vacantes de diputados y senadores del Congreso de la Unión por el principio de mayoría relativa, salvo que la vacante ocurra dentro del año final del ejercicio del legislador correspondiente.","IV. Ma ko?chrje ?én ra ma síkjí?nchré xi?ta?, ?kia? nga ti?kje fehe ta ra katé ni?chjin ra ya? ma?tsia? ni ?kia? ti? kje bitjo jè síkíjna xá la?, ra a??ta ?tse? nga sa?ko xi?ta?xá ra ta ko?to nga ko??sín ko?ma, ra tjíne la? nga ko?ka?ma nga ijye ki?jcho ján sá a??ta ?tse? ni?chjin ra sa? nchrabá, nga jè tje?n ngi nga katasiìjo ngajo la? jñà xi?ta? la? ra isíkíhijo xá la? ra ko?títso la? jè jtín ?tse? kjoa?téxoma ra ma ni jàn kan ko? jàn ?tse? Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi?, ra a??ta ?tse? ?kia? nga ko?tsin jngo Jñà ra bitsa?jtín nga xá ?tse? na?xi?ndá tjín la? ko? jñá ra bitsa?jtín nga jo?óya ni kjoa? ?tse? nangi ná ra jngo ?sín ijo la? nga bitsa?jtín ra ko? kjo?bítsjen ra tjíhijon tja?tsin la? nga nga?tsì ni ra ya? bako??ta la?, ta?jngo ní nga mì ki ko?ma tsa ?kia? nga ko??sín si?íkítsa?jna i?ka xá la? ?kia? ijye tífehe ta nó ra fehe ta ni nga kje?e tin la? xá la? a??ta ?tse? ra ya? maxkóya ñánda? nga chibaya ni kjoa?téxoma."
Sección IV,Ñánda? nga majoya ra ma ni ijon
De la Comisión Permanente,Ra ?tse? jñà ra ?Ya xá ra Tjítsa?jna ki?ta
"Artículo 78. Durante los recesos del Congreso de la Unión habrá una Comisión Permanente compuesta de 37 miembros de los que 19 serán Diputados y 18 Senadores, nombrados por sus respectivas Cámaras la víspera de la clausura de los períodos ordinarios de sesiones. Para cada titular las Cámaras nombrarán, de entre sus miembros en ejercicio, un sustituto.","Jtín ?tse? kjoa?téxoma ra ma ni jan kan ko chrjo?òn jàn (78). ?Kia? nga bíkjáya la? xá la? jñà ra jngo ?sín ijo la? nga bitsa?jtín ?se? ní Jñà ra ya? tjítsa?jna ki?ta nga Xá ?ya ra kachrjó?òn jò ko?ma, nga chjro?òn ijòn ko?ma Jñà ra bitsa?jtín nga xá ?tse? na?xi?ndá tjín la? nga bachrje kjoa?téxoma ko? chrjo?òn jàn ko?ma jñá ra bitsa?jtín nga jo?óya ni kjoa? ?tse? nangi ná, ra ti?jñà ni xákjién ra ya? bítsa?jtíko? ki?i?taxá ?kia? nga ta jngo ni?chjin chija isa la? nga si?kjáya la? ni?chjin ra fehe ta ni koni ?sín nga bìtsa?jnajtín ki?ta. Nga jngó jngó ra tíjna ítjon, ya? ñánda? tjítsa?jna ra maxóya ?koa?á ?sín ki?i?taxá ra ti? jñá ni xákjién jngo ra kíjna ngajo la? ra ko??sín xá tjín la?."
"La Comisión Permanente, además de las atribuciones que expresamente le confiere esta Constitución, tendrá las siguientes:","Jñà ra ya? tjítsa?jna ki?ta nga Xá ?ya, koni ?sín nga tjí?nde la? mé ra ?si?in ra xá ko??sín tsijen bijto ni ?én a??ta ?tse? Xa?jo?n tja?tsin ?tse? Kjoa?téxoma ra?kìi?, ?koa?á ?sín ko?ma ra ?si?in koni ?sín tsò ?én ra fì:"
I. Prestar su consentimiento para el uso de la Guardia Nacional en los casos de que habla el artículo 76 fracción IV,I. Si?isin nga tsjá ?én la? mé ni nga ma katamacchjeén Jñà ra síkonda? jè Nangi je ná tsa ?kia? nga mé kjoa? ra ?se? koni ?sín nga títso jè jtín ?tse? kjoa?téxoma ra ma ni jan kan ko? chrjo?òn jngo ñánda? nga chi chiba majoya ?én ra ma ni ijon
"II. Recibir, en su caso, la protesta del Presidente de la República;","II. Tsa ?kia? nga ko??sín machjeén, ko?ma ska?ábé kjo?ixi? ?kia? nga tsjá ?én la? jè Xi?ta?xá ítjòn ra batéxoma la? nangi ra satéxoma?ta ná;"
"III. Resolver los asuntos de su competencia; recibir durante el receso del Congreso de la Unión las iniciativas de ley, las observaciones a los proyectos de ley o decreto que envíe el Ejecutivo y proposiciones dirigidas a las Cámaras y turnarlas para dictamen a las comisiones de la Cámara a la que vayan dirigidas, a fin de que se despachen en el inmediato periodo de sesiones;","III. Ma la? ki?ìndajín kjoa? ra jñà bako? la? nga ma ki?indajín; mas ka?ábé jè kjoa? nga ma ko??tsia? nga si?nda kjoa?téxoma ?kia? nga tjíkjáya la? xá la? jñà ra jngo ?sín ijo la? nga bitsa?jtín, mé ?én ra tjín a??ta ?tse? kjoa? ra a?skan ko?tsíjen yá ra ?tse? kjoa?téxoma ko? tsa jngo kjo?ixi? ra si?ikasén Jè ra be nga katitjason kjoa?téxoma ko? tsa jñà ?én ra ta tje?n choson la? ra jñà fì la? ñánda? tjítsa?jna ra maxóya ko? si?íkáfa ni mé ni nga tjín jngo ni mé ?én ra tsjá jñà ra tjín la? xá ya? ñánda? tjítsa?jna ra maxóya jñà ra jñà si?kasén la?, mé ni nga ko??sín ndi?to?n katabitjo ni koni ?sín nga kje?e ta ni?chjin la? nga ko?xkóya;"
"IV. Acordar por sí o a propuesta del Ejecutivo, la convocatoria del Congreso o de una sola Cámara a sesiones extraordinarias, siendo necesario en ambos casos el voto de las dos terceras partes de los individuos presentes. La convocatoria señalará el objeto u objetos de las sesiones extraordinarias. Cuando la convocatoria sea al Congreso General para que se erija en Colegio Electoral y designe presidente interino o substituto, la aprobación de la convocatoria se hará por mayoría;","IV. Nga ma si?ijngo kjo?bítsjen la? ra ta jñà ko? tsa majìn tsa Jè ra be nga katitjason kjoa?téxoma, jè ?én ra ko?chrje jñà ra bitsa?jtín ko? tsa ta jngo ?ka? tjín ni ñánda? nga kji?nchrabà ni ra ta kjoa? ndi?to?n nga ko?xkóya, tanga machjeén ta a??ta ?tse? ngajò kjoa? kìi? nga katatsjá ?én la? jè ra joya tsa ?kia? nga jan ya ra tjítsa?jna kjon. Jè ?én ra ko?chrje, ?koa?á ?sín ki?tso? kixi? mé ra tje?n ngi mé ni nga ko??sín ta kjoa? ndi?to?n nga kítsa?jtín ni. ?Kia? nga jè ?én ra ki?tjo ya? ki?ji? ñánda? nga bitsa?jtín ra jñà be ijye mé ni nga ko??sín katitsa?jna tja?tsin Xi?ta? chji?ne? ra be a??ta ?tse? Nga sitsji xi?ta?xá ko? katabí?ta jngo xá jè ra kíjna ítjon ko? tsa jè ko?se?n ngajo la?, ?kia? nga ijye ki?tso? nga ijyeé nda tjín jè ?én ra itjo, nga?tsí ní nga ko??sín ki?tso?;"
V. Se deroga.,V. Ijyeé mi ki ti? mé chjí la?.
VI. Conceder licencia hasta por sesenta días naturales al Presidente de la República,VI. Nga ma tsjá kjo?ixi? nga ma tjó?nde la? nga ?si?in ra mejèn la? jè xi?ta?xá ítjòn ra batéxoma la? nangi ra satéxoma?ta ná skanda jan kan ni?chjin
"VII. Ratificar los nombramientos que el Presidente haga de embajadores, cónsules generales, empleados superiores de Hacienda, integrantes del órgano colegiado encargado de la regulación en materia de energía, coroneles y demás jefes superiores del Ejército, Armada y Fuerza Aérea Nacionales, en los términos que la ley disponga, y","VII. Ko??sín si?ikixi?ya kjoa?, a??ta ?tse? xá ra si??ta xi?ta?, ?kia? nga ko??sín ko?chrje kjo?ixi? jè Xi?ta?xá ítjon, a??ta ?tse? jñà ra Nikasén nga i?jncha nga jo? la? xi?ta?xá ñánda? xìn ko? xi?ta? chji?ne? kjoa?bítsjen ra jñà be ijye, ko? a??ta ?tse? jñà ra isa? ?nga tjítsa?jna ra síxá?ta la? Ra be a??ta ?tse? to?n, jñà ra ya? chja? ni a??ta ?tse? jtín ra ta jngo chja? ni ra ?tse kjoa?chji?ne? tjín la? ra jñà bako? la? nga síkonda? jè ni?í ises, xi?ta? ítjon la? chíchan, ko? nga?tsì isa xi?ta? ítjon la? chíchan, ra tjo? síxáko? ko? ra síxá ya? a?jin i?sén ta nga tíjngo ya? Nangi je ná, koni ?sín nga jè kjoa?téxoma tsjá?nde, ko?"
VIII. Conocer y resolver sobre las solicitudes de licencia que le sean presentadas por los legisladores.,VIII. Nga nda ske? ko? ma la? ki?indajín a??ta ?tse? jñà xa?jo?n ra si?ikjaà?sen nga si?íjé nde jñà ra bitsa?jtín nga maxkóya ra jñà ki?jchosiìjo la?.
Sección V,Ñánda? nga majoya ra ma ni òn
De la Fiscalización Superior de la Federación,"Ra a??ta ?tse? Jè Jtín ra isa? ?nga tíjna ra nda kjòn bátsjiya a ndaá tjín, ra ya? chja? ni a??ta ?tse? ra jè Tjíjtín ijye la?"
"Artículo 79. La Auditoría Superior de la Federación de la Cámara de Diputados, tendrá autonomía técnica y de gestión en el ejercicio de sus atribuciones y para decidir sobre su organización interna, funcionamiento y resoluciones, en los términos que disponga la ley.","Jtín ?tse? kjoa?téxoma ra ma ni jan kan ko? chrjo?òn ijon (79). Jè Jtín ra isa? ?nga tíjna ra nda kjòn bátsjiya a ndaá tjín, ra ya? chja? ni a??ta ?tse? ra jè Tjíjtín ijye la?, ra ya? bitjo?ta ni Jñà ra bitsa?jtín nga xá ?tse? na?xi?ndá tjín la? nga bachrje kjoa?téxoma, ?koa?á ?sín ?se? la? kjo?ixi? nga ta jñà kjòn si?iko? ijo la? ko? ra a??ta ?tse? nga ta jñà ska?jàn ta nga ma ?si?in mé ra jñà kjine la? ko? mé ni nga ta jñà sko?óson la? kó?sín si?íxákjo ra ti? jñà ni, nga kó?sín ?si?n nga jngó jngó ko? kó?sín nga ki?indajín, koni ?sín nga jè kjoa?téxoma tsjá?nde."
"La función de fiscalización será ejercida conforme a los principios de legalidad, definitividad, imparcialidad y confiabilidad.","Jè xá ra ?si?in nga kjoa?átsjiya, ?koa?á ?sín ?si?in koni ?sín tjín kjo?bítsjen ra tíjna tja?tsin ni ra ?tse? ra ma a?skan ni, ra ma xki? nó, ra ngi ko? kjoa?téxoma ko?ma, ra ijye ngi ta ko??sín tjín, ra mì tsa ta masen basen ni ko? nga maá kjó?ta takén."
"La Auditoría Superior de la Federación podrá iniciar el proceso de fiscalización a partir del primer día hábil del ejercicio fiscal siguiente, sin perjuicio de que las observaciones o recomendaciones que, en su caso realice, deberán referirse a la información definitiva presentada en la Cuenta Pública.","Jè Jtín ra?kìi? ra nda kjòn bátsjiya a ndaá tjín ra ?nga tíjna ra ya? chja? ni a??ta ?tse? ra jè Tjíjtín ijye la?, kií xá kìi? ra tjíne la? nga ?si?in:"
"Asimismo, por lo que corresponde a los trabajos de planeación de las auditorías, la Auditoría Superior de la Federación podrá solicitar información del ejercicio en curso, respecto de procesos concluidos.","Jè Jtín ra?kìi? ra nda kjòn bátsjiya a ndaá tjín ra ?nga tíjna ra ya? chja? ni a??ta ?tse? ra jè Tjíjtín ijye la? ko?maá ki?i?tsia? nga koa?àtsijya jè ni?chjin ra maxá jè ra ma?tsia??ni nga ma kinda? ra a??ta ?tse? to?n ra sa? fì, mì tsa ti? ngi ko?ki?tso??ni kó?sín tjín tsa mé ?én ra tjín?la? ko? tsa mé ?én ra tsjá ra ko??sín bako??la?, ta jé?ní ?én ra tsjá a??ta ?tse? kó?sín nga sa?koya ijye ?kia? nga ijye jcha??la? kó?sín tjín kuenda? ra ?tse? na?xi?ndá."
La Auditoría Superior de la Federación tendrá a su cargo:,"?Koa?á ti??sín tjín, ra ya? bako??ta?la? xá ra tjín nga tíchibaya?ni nga ma?la? kinda? xi?ta?xá, Jè Jtín ra?kìi? ra nda kjòn bátsjiya a ndaá tjín ra ?nga tíjna ra ya? chja? ni a??ta ?tse? ra jè Tjíjtín ijye la?, maá si?íjé mé ?én ra tjín a??ta ?tse? mé ra tímaxáko?, koni ?sín tsa mé ra ijye kjoma:"
"I. Fiscalizar en forma posterior los ingresos, egresos y deuda; las garantías que, en su caso, otorgue el Gobierno Federal respecto a empréstitos de los Estados y Municipios; el manejo, la custodia y la aplicación de fondos y recursos de los Poderes de la Unión y de los entes públicos federales, así como realizar auditorías sobre el desempeño en el cumplimiento de los objetivos contenidos en los programas federales, a través de los informes que se rendirán en los términos que disponga la Ley.","I. Koa?àtsji ra ?kia? nga ijye ko?ma a?skan kó?ki to?n faha?sen ko? kó?ki bitjo; kó?sín machjeén, kó?sín makinda? ko? ñánda? faha?sen nga?ñó ra tjín ko? nga?tsì to?n ra sakó la? jñà ra Tjín la? nga?ñó nga bitsa?jtín ko? ?tse? xi?ta? ra xá tjín la? ra ya? chja? ni Jè ra tjíjtín ijye la?, ko? ti??koa?á nga sisin kjòn sko?ó?tajin a??ta ?tse? kó?sín nga ki?sin nga kisiìtjason kjoa? ra tje?n ngi la? ra ya? ?ya a??ta ?tse? xá ra ijye tjínda nga ko?ma ?tse? ra jè tjíjtín ijye la?, nga ya? ska?ábé ni jñà ?én ra tsjá nga ?ke?éna?jmí mé ra kjomà koni ?sín nga jè kjoa?téxoma tsjá?nde."
"También fiscalizará directamente los recursos federales que administren o ejerzan los estados, los municipios, el Distrito Federal y los órganos político-administrativos de sus demarcaciones territoriales. En los términos que establezca la ley fiscalizará, en coordinación con las entidades locales de fiscalización o de manera directa, las participaciones federales. En el caso de los Estados y los Municipios cuyos empréstitos cuenten con la garantía de la Federación, fiscalizará el destino y ejercicio de los recursos correspondientes que hayan realizado los gobiernos locales. Asimismo, fiscalizará los recursos federales que se destinen y se ejerzan por cualquier entidad, persona física o moral, pública o privada, y los transferidos a fideicomisos, fondos y mandatos, públicos y privados, o cualquier otra figura jurídica, de conformidad con los procedimientos establecidos en las leyes y sin perjuicio de la competencia de otras autoridades y de los derechos de los usuarios del sistema financiero.","Ti??koa?á ngi kixi? kjón koa?àtsjiya jñà to?n ra ya? nchrabá ni a??ta ?tse? ra jè tji?jtín ijye la? ra jñà si?íxáko? jñà ra batéxoma nangi ra ya? chja? ni xi?ta?, jñà ra batéxomya ra na?xi?ndá sko? ma, ko? ra batéxoma Na?xi?ndá ra tíjna nga masen la? México, ko? jñà Jtín ra jngo tjín ?tse? ra kjaán tji xá ni?ya masen ko? nga síxáko? xi?ta? kó?sín tje?n bijchó chinchró ?tse? nangi la?, ta jñà ní ra mi tsa ya? bako? la? ra ya? basiko??ta jè ra Jè tjítjín ijye la?; ko? ?koa?á ti? ?sín koa?àtsjiya jñà to?n ra ya? nchrabá ni a??ta ?tse? jè ra Jè tjíjtín ijye la? ra ki xá la? ko? ko?xáko? ta ñáa? ni jtín, ko? tsa ta xi?ta? ra ma síchjeén kjo?ixi? la? ko? tsa jngo jtín xi?ta? ra síjngo kjo?bítsjen la?, ra xá tjín la? ko? tsa ta xìn xi?ta?, ko? jñà ra ya? batoya la? ra síkiña to?n, ta ñáa? ni kjoa?téxoma, tsa jngo to?n ra tíjnatjo ko? tsa yá jtín ?tse? xi?ta? ra tjín isa la? kjo?ixi?, ra ya? chi?ba? la? nga ko??sín ko?ma koni ?sín nga jñà kjoa?téxoma tsjá?nde nga ko?ma ko? nga mì tsa tjí?nde nga jè tsjá?chin la? kjoa? ra bako? la? nga ?sín jñà xi?ta?xá ra i?ka ko? kjo?ixi? ra tjín la? jñà ra síchjeén kó?sín tjín kjoa?téxoma ra maxáko? ra a??ta ?tse? to?n."
